rel..sa_id,rel..total_persons,rel..christian_church_of_scotland,rel..christian_roman_catholic,rel..christian_other_christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
S00093133,116,58,11,0,0,0,0,6,0,0,38,3
S00093134,138,61,16,6,0,3,0,0,0,1,36,15
S00093135,146,64,19,3,0,0,0,0,0,0,52,8
S00093136,88,42,12,5,0,0,0,0,2,0,24,3
S00093137,92,57,15,1,0,1,0,0,0,0,16,2
S00093138,111,51,11,7,0,0,0,0,0,3,26,13
S00093139,109,37,18,6,0,0,0,0,0,0,35,13
S00093140,138,59,18,5,0,0,0,4,0,0,50,2
S00093141,107,55,16,5,0,0,0,5,0,0,19,7
S00093142,162,69,14,5,0,0,0,0,0,0,61,13
S00093143,118,49,10,5,1,0,0,0,0,0,36,17
S00093144,111,57,10,5,0,0,0,0,0,0,29,10
S00093145,169,69,11,11,0,10,1,0,0,0,43,24
S00093146,186,66,33,3,1,0,0,0,0,0,79,4
S00093147,108,56,10,2,0,0,0,0,0,0,31,9
S00093148,68,31,19,3,0,0,0,0,0,0,10,5
S00093149,109,61,4,6,0,0,0,0,0,0,35,3
S00093150,80,49,6,4,0,0,0,0,0,0,14,7
S00093151,110,62,14,4,0,0,0,0,0,0,27,3
S00093152,61,40,6,3,0,0,0,0,0,1,9,2
S00093153,149,51,7,11,0,1,0,0,0,0,68,11
S00093154,111,54,12,8,0,0,0,0,0,0,33,4
S00093155,101,42,11,3,0,0,0,0,0,1,41,3
S00093156,177,72,19,11,0,0,0,0,0,0,67,8
S00093157,117,54,11,4,0,0,0,0,0,0,40,8
S00093158,124,45,17,11,0,0,0,0,0,0,45,6
S00093159,80,52,6,4,0,0,0,0,0,0,16,2
S00093160,97,34,9,3,0,1,0,1,0,3,44,2
S00093161,137,43,16,10,0,0,0,0,0,1,57,10
S00093162,161,47,33,2,0,0,0,4,0,0,53,22
S00093163,103,55,13,4,0,0,0,0,0,0,28,3
S00093164,144,54,14,3,1,0,0,0,0,0,65,7
S00093165,104,57,13,3,0,0,0,0,1,1,24,5
S00093166,142,71,16,2,0,0,0,0,0,0,44,9
S00093167,119,63,3,7,0,0,0,0,0,0,42,4
S00093168,80,41,7,3,0,0,0,0,0,0,24,5
S00093169,80,34,4,7,0,0,0,0,0,0,32,3
S00093170,75,17,13,5,2,0,0,0,0,0,35,3
S00093171,76,42,12,5,0,0,0,0,0,0,14,3
S00093172,136,65,16,5,0,0,0,0,0,0,42,8
S00093173,106,49,7,4,0,0,1,0,0,0,35,10
S00093174,169,56,54,13,0,1,0,0,0,0,42,3
S00093175,82,51,6,0,0,0,0,1,0,0,19,5
S00093176,102,47,13,0,0,0,0,1,0,1,33,7
S00093177,88,41,10,1,0,0,0,0,0,0,29,7
S00093178,155,39,21,15,0,0,0,6,0,0,66,8
S00093179,125,42,4,9,0,0,1,3,0,0,54,12
S00093180,167,54,9,12,1,0,0,0,0,0,51,40
S00093181,146,53,10,8,0,0,0,0,0,0,66,9
S00093182,195,98,9,20,0,0,0,0,0,0,53,15
S00093183,110,52,8,11,0,0,0,0,0,0,28,11
S00093184,169,74,8,2,0,0,0,0,0,0,72,13
S00093185,99,30,15,10,0,0,1,0,0,0,41,2
S00093186,154,72,11,7,0,0,0,1,0,0,41,22
S00093187,161,65,20,5,0,0,0,0,0,0,56,15
S00093188,111,50,3,2,0,0,0,0,0,0,48,8
S00093189,106,40,4,7,0,0,0,3,0,0,47,5
S00093190,161,75,12,13,0,0,0,0,0,2,57,2
S00093191,91,42,5,6,0,0,0,0,0,0,29,9
S00093192,123,46,8,5,0,0,0,0,0,0,60,4
S00093193,141,47,14,4,1,0,0,0,0,0,71,4
S00093194,137,59,10,18,1,1,0,0,0,2,37,9
S00093195,96,43,4,3,0,0,0,0,0,0,41,5
S00093196,133,62,13,8,0,0,0,0,0,0,43,7
S00093197,76,41,5,1,0,0,0,0,0,0,24,5
S00093198,141,93,10,9,0,0,0,2,0,0,25,2
S00093199,147,73,6,7,1,0,0,0,0,0,44,16
S00093200,57,40,1,2,0,0,0,0,0,0,11,3
S00093201,117,65,9,7,0,0,0,0,0,0,27,9
S00093202,122,33,8,2,0,0,0,0,0,0,75,4
S00093203,85,33,5,4,2,0,0,0,0,0,35,6
S00093204,121,54,9,7,0,0,0,0,0,0,44,7
S00093205,95,41,1,4,0,0,0,0,0,0,44,5
S00093206,94,47,5,0,0,0,0,0,0,0,38,4
S00093207,93,39,11,2,0,0,0,0,0,0,38,3
S00093208,109,26,8,8,0,0,0,0,0,0,51,16
S00093209,114,39,12,5,0,0,0,0,0,0,47,11
S00093210,166,47,15,4,0,0,0,4,0,0,92,4
S00093211,104,37,3,5,0,0,0,0,0,1,48,10
S00093212,86,44,4,4,0,0,0,0,0,0,31,3
S00093213,88,32,2,6,0,0,0,0,0,0,38,10
S00093214,107,40,8,4,0,0,0,0,0,0,52,3
S00093215,97,33,7,1,0,0,0,4,0,0,41,11
S00093216,79,24,11,6,0,0,0,0,0,1,36,1
S00093217,68,28,2,2,0,0,0,0,0,1,33,2
S00093218,117,48,7,6,0,0,0,0,0,0,44,12
S00093219,98,39,7,3,0,0,0,0,0,0,41,8
S00093220,88,40,12,5,0,0,0,0,0,0,30,1
S00093221,69,30,3,5,0,0,0,0,0,0,25,6
S00093222,97,51,7,5,0,0,0,0,0,0,28,6
S00093223,112,36,7,7,0,0,0,0,0,0,57,5
S00093224,124,53,1,4,0,0,0,0,0,0,53,13
S00093225,103,40,13,4,0,0,0,0,0,0,43,3
S00093226,148,47,7,3,1,0,0,0,0,0,85,5
S00093227,84,44,6,7,0,1,0,0,0,1,22,3
S00093228,104,39,11,7,0,0,0,0,0,0,44,3
S00093229,170,48,12,10,0,0,0,0,0,0,89,11
S00093230,144,55,6,6,1,0,0,0,0,0,61,15
S00093231,88,37,7,10,0,0,0,1,0,0,27,6
S00093232,85,25,5,5,0,0,0,0,0,2,44,4
S00093233,116,33,7,8,0,0,0,0,0,0,58,10
S00093234,101,32,5,2,0,0,0,0,0,0,52,10
S00093235,109,32,12,3,0,0,0,0,0,4,51,7
S00093236,151,48,17,9,1,0,0,0,0,0,54,22
S00093237,145,44,12,15,0,0,0,0,0,0,59,15
S00093238,95,24,10,4,0,0,0,0,0,1,49,7
S00093239,135,43,13,16,0,0,0,0,0,0,56,7
S00093240,85,33,8,3,0,0,0,0,0,0,35,6
S00093241,78,25,10,3,0,0,0,0,0,2,36,2
S00093242,93,28,7,4,0,0,0,0,0,1,49,4
S00093243,104,35,15,6,0,0,0,0,0,0,41,7
S00093244,116,35,12,4,0,0,0,2,0,0,60,3
S00093245,101,28,13,3,0,0,0,0,0,0,54,3
S00093246,121,52,11,13,0,0,0,0,0,0,36,9
S00093247,128,59,12,5,0,0,0,0,0,1,43,8
S00093248,82,35,7,4,1,0,0,0,0,0,32,3
S00093249,120,45,9,13,0,0,0,1,0,0,45,7
S00093250,113,59,4,8,0,0,0,0,0,0,35,7
S00093251,176,73,17,4,0,0,0,5,0,0,68,9
S00093252,114,60,9,7,0,0,0,0,0,0,32,6
S00093253,99,45,6,1,0,0,0,0,0,0,46,1
S00093254,108,36,5,9,0,0,0,0,0,0,20,38
S00093255,109,31,3,0,0,0,0,0,0,0,71,4
S00093256,113,24,8,2,0,0,0,0,0,1,71,7
S00093257,106,32,6,8,0,0,0,0,0,0,53,7
S00093258,95,24,7,7,0,0,0,1,0,1,48,7
S00093259,105,36,8,1,0,0,0,6,0,1,38,15
S00093260,89,44,3,8,0,0,0,0,0,0,27,7
S00093261,57,16,6,0,0,0,0,0,0,0,28,7
S00093262,117,17,3,0,0,0,0,0,0,1,90,6
S00093263,67,23,4,4,0,0,0,0,0,1,31,4
S00093264,81,38,0,3,0,0,0,0,0,0,36,4
S00093265,136,32,13,0,1,0,0,0,0,0,83,7
S00093266,97,27,4,2,0,0,0,6,0,1,54,3
S00093267,77,13,10,2,0,0,0,1,0,0,44,7
S00093268,93,26,2,11,0,1,0,0,0,1,48,4
S00093269,74,31,8,4,0,0,0,0,0,0,31,0
S00093270,104,36,4,6,0,0,0,0,0,0,51,7
S00093271,53,14,8,2,0,0,0,0,0,0,29,0
S00093272,97,20,18,6,0,0,0,0,0,0,47,6
S00093273,104,34,3,5,0,0,0,0,0,0,56,6
S00093274,104,43,7,13,0,3,0,0,0,1,32,5
S00093275,79,29,3,3,0,0,0,0,0,0,39,5
S00093276,125,15,17,5,0,1,0,1,0,0,74,12
S00093277,68,39,0,8,0,0,0,0,0,0,19,2
S00093278,54,23,2,1,0,0,0,0,0,1,24,3
S00093279,118,27,9,4,0,2,0,0,0,0,72,4
S00093280,64,35,4,3,0,0,0,0,0,0,20,2
S00093281,110,27,17,5,0,0,0,8,0,1,48,4
S00093282,100,31,3,6,0,0,0,0,0,2,48,10
S00093283,100,38,13,4,0,1,0,0,0,0,39,5
S00093284,89,15,5,0,0,0,0,0,0,0,55,14
S00093285,104,30,14,11,0,0,0,0,0,0,33,16
S00093286,94,25,12,6,0,0,0,0,0,0,48,3
S00093287,94,29,2,8,0,0,0,0,0,0,51,4
S00093288,77,8,17,2,5,0,0,2,0,0,42,1
S00093289,89,39,2,8,0,0,0,0,0,0,35,5
S00093290,127,67,4,2,0,0,0,3,0,0,47,4
S00093291,99,25,8,6,0,0,0,0,0,0,53,7
S00093292,108,19,10,2,1,0,0,0,0,0,60,16
S00093293,107,24,5,2,0,0,0,0,0,0,62,14
S00093294,93,13,8,3,0,0,0,0,0,1,62,6
S00093295,154,23,7,3,0,0,0,0,0,1,110,10
S00093296,99,22,1,4,0,0,0,0,0,2,65,5
S00093297,130,25,11,0,0,0,0,0,0,0,87,7
S00093298,166,63,4,9,0,0,0,0,0,1,78,11
S00093299,148,58,4,5,0,0,0,4,0,1,65,11
S00093300,126,26,8,7,0,0,0,0,0,0,78,7
S00093301,106,41,3,8,0,0,0,0,0,0,47,7
S00093302,143,35,6,5,0,0,0,1,0,0,83,13
S00093303,183,47,8,21,0,1,0,0,0,1,100,5
S00093304,72,14,4,5,0,0,0,0,0,0,45,4
S00093305,97,12,14,0,0,0,0,1,0,0,70,0
S00093306,142,40,7,3,0,0,0,0,0,1,79,12
S00093307,126,68,3,2,0,0,0,0,0,0,25,28
S00093308,119,78,2,2,0,0,0,0,0,0,23,14
S00093309,97,49,6,6,0,0,0,0,0,0,33,3
S00093310,151,67,11,5,0,0,0,0,0,1,54,13
S00093311,124,48,8,6,0,0,0,0,0,0,51,11
S00093312,105,46,6,7,0,0,0,1,0,0,38,7
S00093313,107,38,7,6,0,0,0,0,0,0,47,9
S00093314,128,54,3,6,1,0,0,0,0,0,58,6
S00093315,120,46,17,8,0,0,0,0,0,0,42,7
S00093316,109,62,6,4,0,0,0,1,0,0,36,0
S00093317,98,50,10,4,0,0,0,0,0,1,30,3
S00093318,86,45,3,6,0,0,0,0,0,0,31,1
S00093319,85,58,2,1,0,0,0,0,0,0,13,11
S00093320,123,23,16,5,0,0,0,0,0,0,64,15
S00093321,95,37,2,14,0,0,0,0,0,0,36,6
S00093322,121,59,2,4,0,0,0,0,0,0,50,6
S00093323,131,48,11,10,0,0,0,0,0,1,54,7
S00093324,109,35,3,6,0,0,0,0,0,0,61,4
S00093325,94,36,5,2,0,0,0,2,0,0,47,2
S00093326,115,37,7,5,0,0,0,0,1,0,57,8
S00093327,106,35,9,8,0,0,0,0,0,0,48,6
S00093328,132,59,12,1,0,0,0,0,0,0,48,12
S00093329,125,53,6,4,0,0,0,0,0,0,51,11
S00093330,111,34,7,2,0,0,0,0,0,0,61,7
S00093331,93,25,3,1,0,0,0,0,0,0,62,2
S00093332,156,90,5,6,0,0,0,0,0,0,51,4
S00093333,125,52,9,8,0,0,0,0,0,0,50,6
S00093334,221,127,5,4,0,0,0,0,0,1,69,15
S00093335,164,43,5,0,0,0,0,0,0,0,110,6
S00093336,121,28,5,0,0,0,0,1,0,0,73,14
S00093337,98,33,6,5,1,0,0,0,0,1,47,5
S00093338,77,37,3,1,0,0,0,0,0,0,33,3
S00093339,152,72,7,10,0,0,0,2,0,0,55,6
S00093340,80,22,8,2,0,0,0,0,0,1,42,5
S00093341,59,31,4,0,0,0,0,0,0,0,21,3
S00093342,157,42,11,4,0,0,0,1,0,0,95,4
S00093343,65,50,0,4,0,0,0,0,0,0,11,0
S00093344,158,58,14,14,1,0,0,0,0,1,53,17
S00093345,104,59,3,2,0,0,0,0,0,0,31,9
S00093346,94,59,2,4,0,0,0,0,0,3,26,0
S00093347,58,26,1,2,0,0,0,0,0,0,26,3
S00093348,73,40,2,3,0,0,0,0,0,0,22,6
S00093349,158,87,7,12,1,0,0,0,0,1,41,9
S00093350,121,49,4,5,0,0,0,0,0,0,52,11
S00093351,100,39,6,7,0,0,0,0,0,0,46,2
S00093352,84,18,3,1,0,0,1,0,0,0,57,4
S00093353,121,59,3,6,0,0,0,0,0,0,48,5
S00093354,89,42,3,4,0,0,0,0,0,1,33,6
S00093355,134,60,14,13,0,0,0,0,0,0,37,10
S00093356,83,28,6,6,0,0,0,0,0,0,39,4
S00093357,109,28,13,3,0,0,0,0,0,1,59,5
S00093358,103,31,5,5,0,0,0,0,0,0,50,12
S00093359,89,45,1,0,1,0,0,0,0,0,40,2
S00093360,93,44,3,1,0,0,0,0,0,0,41,4
S00093361,103,51,3,1,0,0,0,0,0,0,39,9
S00093362,138,42,10,5,0,0,0,0,0,0,60,21
S00093363,92,27,6,9,0,0,0,0,0,0,49,1
S00093364,65,19,4,1,0,0,0,0,0,0,39,2
S00093365,100,42,4,1,0,0,0,0,0,0,43,10
S00093366,150,47,12,3,1,0,0,0,0,0,81,6
S00093367,57,28,7,3,0,0,0,0,0,0,17,2
S00093368,107,31,17,9,0,0,0,3,0,0,41,6
S00093369,63,25,4,1,0,0,0,0,0,0,30,3
S00093370,118,38,5,6,1,0,0,0,0,0,52,16
S00093371,90,38,2,3,0,0,0,0,0,0,46,1
S00093372,112,32,7,5,0,0,0,0,0,1,62,5
S00093373,53,29,1,1,0,0,0,0,0,0,18,4
S00093374,200,75,21,15,0,0,0,0,0,2,80,7
S00093375,142,61,5,13,0,0,0,0,0,0,62,1
S00093376,215,95,4,3,0,0,0,0,0,1,104,8
S00093377,184,66,18,9,0,0,0,1,0,2,78,10
S00093378,85,47,0,8,0,0,0,0,0,0,26,4
S00093379,70,10,1,0,0,0,0,1,0,1,56,1
S00093380,101,25,5,2,0,0,0,0,0,1,63,5
S00093381,110,50,9,4,1,0,0,1,0,1,35,9
S00093382,104,14,9,1,0,0,0,0,0,0,76,4
S00093383,77,20,5,5,0,0,0,0,0,0,43,4
S00093384,117,30,6,12,2,0,0,0,0,1,61,5
S00093385,118,43,5,4,0,0,0,0,0,1,59,6
S00093386,104,57,3,3,0,0,0,0,0,1,29,11
S00093387,78,38,2,3,0,0,0,0,0,0,29,6
S00093388,135,52,8,1,1,0,0,0,0,0,63,10
S00093389,84,51,3,2,0,0,0,0,0,0,27,1
S00093390,88,43,0,6,0,0,0,0,0,0,33,6
S00093391,157,78,15,4,2,0,0,0,0,0,46,12
S00093392,153,77,8,7,0,0,0,0,0,0,54,7
S00093393,111,25,6,5,0,0,0,0,0,1,64,10
S00093394,108,43,19,1,0,0,0,0,0,0,39,6
S00093395,133,38,4,6,0,0,0,0,0,1,66,18
S00093396,96,35,5,2,0,0,0,0,0,1,47,6
S00093397,157,59,11,12,0,0,0,0,0,0,66,9
S00093398,109,43,8,5,3,2,0,0,0,0,38,10
S00093399,110,45,2,2,1,0,0,0,0,0,52,8
S00093400,87,19,11,1,0,0,0,3,0,0,49,4
S00093401,61,18,1,0,0,0,0,0,0,1,35,6
S00093402,119,53,3,0,0,0,0,0,0,1,56,6
S00093403,177,59,7,10,0,0,0,0,0,2,93,6
S00093404,136,44,9,4,0,0,0,0,0,0,78,1
S00093405,149,60,22,5,0,0,0,0,0,2,51,9
S00093406,127,44,4,3,0,0,0,0,0,0,70,6
S00093407,87,14,5,3,0,0,0,0,0,0,62,3
S00093408,57,13,2,6,0,0,0,0,0,0,31,5
S00093409,124,30,9,7,0,0,0,2,0,0,65,11
S00093410,185,42,6,2,0,0,0,5,0,2,105,23
S00093411,79,20,0,8,0,0,0,0,0,0,49,2
S00093412,95,24,4,5,0,0,0,0,0,1,53,8
S00093413,90,28,3,0,0,0,0,0,0,1,57,1
S00093414,83,17,6,1,0,0,0,0,0,0,56,3
S00093415,129,39,5,2,0,0,0,0,0,1,76,6
S00093416,121,28,4,4,0,0,0,0,0,1,77,7
S00093417,70,11,7,0,0,0,0,1,0,0,49,2
S00093418,53,19,0,1,0,0,0,0,0,2,27,4
S00093419,108,34,8,1,0,0,0,0,0,1,61,3
S00093420,221,26,2,4,1,0,0,4,0,2,170,12
S00093421,151,30,7,6,0,0,0,0,0,0,99,9
S00093422,121,37,3,3,0,0,0,0,0,1,70,7
S00093423,109,50,8,9,1,0,0,0,0,0,35,6
S00093424,118,47,5,3,0,0,0,0,0,0,50,13
S00093425,100,57,5,8,0,0,0,0,0,0,23,7
S00093431,159,79,6,15,0,0,0,0,0,0,44,15
S00093432,70,33,1,2,0,0,0,0,0,0,29,5
S00093433,145,62,13,7,0,0,0,0,0,0,56,7
S00093528,101,37,4,4,0,0,0,0,0,0,52,4
S00093529,156,52,10,7,0,0,0,1,0,0,81,5
S00093530,113,47,8,12,0,0,0,4,0,2,34,6
S00093531,108,54,3,4,0,0,0,0,0,2,39,6
S00093532,96,41,4,2,0,0,0,4,0,0,45,0
S00093533,147,79,0,9,0,0,0,1,0,0,49,9
S00093573,82,31,7,3,0,0,0,0,0,0,34,7
S00093574,94,34,6,4,0,0,0,0,0,0,42,8
S00093575,121,61,7,10,0,0,0,0,0,0,32,11
S00093576,81,42,0,3,0,0,0,0,0,0,36,0
S00093577,99,49,1,4,0,0,0,0,0,0,34,11
S00093578,72,25,0,7,0,0,0,0,0,0,33,7
S00093579,81,28,5,10,0,0,0,0,0,1,34,3
S00093580,135,56,11,11,0,0,0,0,0,0,39,18
S00093581,88,35,3,5,0,0,0,0,0,0,43,2
S00093582,126,18,4,0,0,0,0,1,0,0,95,8
S00093583,86,16,2,0,0,0,0,0,0,0,64,4
S00093584,59,13,1,1,0,0,0,0,0,1,41,2
S00093585,75,17,7,0,0,0,0,0,0,0,49,2
S00093586,108,36,3,14,0,0,0,0,0,0,50,5
S00093587,122,30,5,14,0,0,0,1,0,1,57,14
S00093588,94,24,7,5,1,4,0,0,0,0,50,3
S00093589,74,26,2,4,0,0,0,0,0,0,34,8
S00093590,108,27,6,2,0,0,0,0,0,0,68,5
S00093591,133,27,15,7,1,0,0,0,0,1,70,12
S00093592,104,23,4,9,1,0,0,2,0,0,57,8
S00093593,74,40,4,4,0,0,0,1,0,0,22,3
S00093594,148,34,16,6,1,0,0,1,0,0,84,6
S00093595,147,27,12,9,0,0,0,0,0,0,89,10
S00093596,118,20,4,6,2,0,0,0,0,0,84,2
S00093597,125,46,14,5,0,0,0,0,0,1,48,11
S00093598,139,36,5,6,0,0,0,0,0,0,80,12
S00093599,104,45,8,15,1,0,0,0,0,1,28,6
S00093600,65,17,5,10,1,0,0,0,0,0,29,3
S00093601,80,18,1,15,1,1,0,0,0,0,41,3
S00093602,100,36,4,7,0,0,0,1,0,1,42,9
S00093603,68,26,0,1,0,0,0,0,0,1,35,5
S00093604,85,37,4,4,0,0,2,0,0,0,33,5
S00093605,98,32,4,4,0,0,0,0,0,0,55,3
S00093606,63,26,1,0,0,5,0,0,0,0,24,7
S00093607,113,36,9,5,0,0,0,2,0,0,47,14
S00093608,189,123,9,6,0,2,0,0,0,0,34,15
S00093609,78,31,5,3,0,0,0,0,0,0,36,3
S00093610,106,33,8,7,0,0,0,0,0,0,57,1
S00093611,148,61,1,3,0,0,0,1,0,1,69,12
S00093612,111,36,3,11,0,0,0,0,0,0,50,11
S00093613,123,37,3,18,0,0,0,0,0,0,54,11
S00093614,108,49,7,2,0,0,0,0,0,0,40,10
S00093615,109,35,8,5,0,0,0,0,0,0,58,3
S00093616,106,26,6,6,0,0,0,0,0,0,68,0
S00093617,84,17,18,8,0,0,0,0,0,0,31,10
S00093618,102,15,8,5,1,0,0,0,0,2,60,11
S00093619,95,35,6,5,0,0,0,0,0,0,47,2
S00093620,104,42,5,4,0,0,0,0,0,0,46,7
S00093621,129,48,5,1,0,0,0,0,0,1,55,19
S00093622,72,26,4,8,1,0,0,0,0,0,24,9
S00093623,86,39,3,5,1,0,0,0,0,0,31,7
S00093624,67,42,3,1,0,1,0,0,0,0,15,5
S00093625,84,37,9,10,0,0,0,0,0,0,23,5
S00093626,110,47,1,13,0,0,0,1,0,0,41,7
S00093627,83,28,4,1,0,0,2,0,0,1,42,5
S00093628,73,15,0,7,0,0,0,0,0,0,47,4
S00093629,94,25,1,2,0,0,0,0,0,1,62,3
S00093630,143,55,7,4,0,0,0,0,0,0,53,24
S00093631,85,33,5,4,0,0,0,0,0,0,34,9
S00093632,157,59,7,12,0,0,0,0,0,0,61,18
S00093633,164,58,3,8,2,0,0,0,0,0,76,17
S00093634,144,46,12,12,0,0,0,0,0,0,63,11
S00093635,101,24,3,6,3,0,0,0,0,0,59,6
S00093636,128,37,9,16,0,0,0,0,0,0,55,11
S00093637,87,35,4,4,0,0,0,1,0,0,30,13
S00093638,129,47,7,3,0,0,0,0,0,0,65,7
S00093639,115,40,4,0,0,0,0,0,0,0,59,12
S00093640,108,28,8,0,0,0,0,0,0,0,68,4
S00093641,95,45,0,7,0,0,0,0,0,0,31,12
S00093642,104,38,13,8,0,0,0,0,0,0,38,7
S00093643,90,32,12,2,0,0,0,0,0,0,40,4
S00093644,116,32,9,9,0,0,0,0,0,1,61,4
S00093645,153,60,8,10,0,0,0,0,0,0,58,17
S00093646,66,19,0,3,0,0,0,0,0,1,43,0
S00093647,123,43,2,11,0,0,0,0,0,0,56,11
S00093648,133,62,10,6,0,0,0,0,0,1,48,6
S00093649,158,73,6,8,0,0,0,0,0,1,61,9
S00093650,133,75,2,5,0,0,0,0,0,0,39,12
S00093651,156,44,6,9,0,0,0,1,0,0,82,14
S00093652,113,44,9,4,0,0,0,0,0,0,45,11
S00093653,96,41,2,5,0,0,0,4,0,0,43,1
S00093654,126,62,5,5,0,0,0,0,0,0,36,18
S00093655,127,58,5,4,0,0,0,0,0,0,55,5
S00093656,97,48,3,0,0,0,0,0,0,0,42,4
S00093657,170,59,4,6,0,0,0,0,0,3,79,19
S00093658,72,23,5,5,0,0,0,0,0,0,36,3
S00093659,68,25,3,4,0,0,0,0,0,0,32,4
S00093660,86,30,0,2,0,0,0,0,0,1,49,4
S00093661,114,61,4,5,0,0,0,0,0,0,36,8
S00093662,91,22,6,2,0,0,0,0,0,0,53,8
S00093663,200,96,7,16,0,6,0,0,0,1,56,18
S00093664,89,30,3,4,1,0,0,0,0,2,40,9
S00093665,122,69,7,7,0,0,1,0,0,0,28,10
S00093666,106,64,7,8,0,0,0,0,0,0,16,11
S00093667,61,20,3,6,0,0,0,1,0,0,30,1
S00093668,68,24,6,6,0,0,0,0,0,0,30,2
S00093669,84,24,16,2,0,0,1,0,0,0,35,6
S00093670,135,45,10,10,0,0,0,1,0,1,59,9
S00093671,126,51,7,4,0,0,0,0,0,0,59,5
S00093672,116,53,4,3,0,0,0,0,0,0,47,9
S00093673,153,42,14,15,0,0,0,0,0,1,74,7
S00093674,93,21,9,12,0,0,0,0,0,1,44,6
S00093675,99,42,1,1,0,0,0,0,0,0,54,1
S00093676,112,57,5,7,0,0,1,0,0,0,39,3
S00093677,119,51,6,3,0,0,0,0,0,0,48,11
S00093678,134,76,10,8,2,0,0,0,0,0,31,7
S00093679,68,52,2,3,0,0,0,0,0,1,9,1
S00093680,128,67,0,3,0,0,0,0,0,0,54,4
S00093681,139,97,6,8,0,0,0,0,0,1,24,3
S00093682,122,57,4,11,1,0,0,2,0,1,37,9
S00093683,105,66,1,1,0,0,0,0,0,0,33,4
S00093684,127,56,6,4,0,0,0,0,0,1,44,16
S00093685,124,73,8,5,0,0,0,0,0,0,32,6
S00093686,88,55,2,4,0,0,0,0,0,0,26,1
S00093687,105,52,13,1,0,0,0,0,0,0,39,0
S00093688,60,37,1,5,0,0,0,0,0,0,12,5
S00093689,98,29,11,2,0,0,0,0,0,0,51,5
S00093690,139,82,1,7,0,0,0,0,0,0,40,9
S00093691,205,87,3,17,0,0,0,1,0,0,80,17
S00093692,137,67,9,1,0,0,0,0,0,0,51,9
S00093693,92,56,5,0,0,0,0,0,0,0,26,5
S00093694,130,61,1,2,0,0,0,6,0,2,56,2
S00093695,87,44,0,2,0,0,0,0,0,1,38,2
S00093696,147,71,7,3,1,0,0,0,0,0,58,7
S00093697,107,55,7,3,1,3,0,0,0,0,34,4
S00093698,117,39,2,5,0,0,0,0,0,0,55,16
S00093699,108,59,8,4,0,2,0,0,0,0,33,2
S00093700,126,41,26,5,0,0,0,0,0,0,47,7
S00093701,73,24,1,2,0,0,0,5,0,0,30,11
S00093702,76,39,2,3,0,0,0,0,0,0,28,4
S00093703,91,25,7,5,0,0,0,0,0,0,45,9
S00093704,67,13,13,2,0,0,0,0,0,0,33,6
S00093705,183,80,7,8,0,0,0,0,0,0,79,9
S00093706,101,45,3,1,0,0,0,0,0,0,49,3
S00093707,56,18,16,5,0,0,0,0,0,0,14,3
S00093708,95,36,9,2,0,1,0,0,0,0,35,12
S00093709,67,25,4,2,0,0,0,0,0,0,35,1
S00093710,158,27,49,13,0,0,0,0,0,1,54,14
S00093711,100,39,6,4,0,0,0,1,0,0,40,10
S00093712,75,34,5,1,0,0,0,0,0,0,33,2
S00093713,111,52,7,4,0,0,0,0,0,0,45,3
S00093714,174,91,9,4,0,0,0,0,0,1,56,13
S00093715,146,68,6,5,0,0,0,0,0,4,51,12
S00093716,129,58,1,9,0,0,0,0,0,0,45,16
S00093717,93,36,4,4,0,0,0,0,0,0,45,4
S00093718,115,68,3,3,0,0,0,0,0,0,34,7
S00093719,50,18,8,0,0,0,0,0,0,0,19,5
S00093720,82,32,1,7,0,0,0,0,0,0,30,12
S00093721,114,55,1,3,0,0,0,0,0,0,51,4
S00093722,143,61,10,8,0,0,0,0,0,0,55,9
S00093723,95,54,4,3,0,0,0,0,0,0,32,2
S00093724,88,22,9,5,0,0,0,1,0,1,42,8
S00093725,125,51,6,6,0,0,0,0,0,1,52,9
S00093726,103,69,7,1,0,0,0,0,0,0,21,5
S00093727,109,51,2,8,0,0,0,1,0,0,43,4
S00093728,172,70,5,8,1,0,0,3,0,0,53,32
S00093729,124,65,12,10,0,0,0,0,0,0,25,12
S00093730,109,37,7,9,0,0,0,0,0,0,48,8
S00093731,109,52,4,7,0,0,0,0,0,0,37,9
S00093732,97,44,6,0,0,0,0,0,0,0,40,7
S00093733,93,56,2,2,0,0,0,0,0,1,32,0
S00093735,100,47,6,3,1,0,0,0,0,0,37,6
S00093741,177,97,0,6,0,0,0,0,0,1,63,10
S00093742,151,81,4,6,0,0,0,0,0,0,54,6
S00093743,76,32,6,2,0,0,0,0,0,1,31,4
S00093744,130,54,7,5,0,0,0,0,0,0,56,8
S00093745,109,42,4,7,0,0,0,0,0,0,46,10
S00093746,61,35,2,4,0,0,0,0,0,0,13,7
S00093747,157,43,33,13,3,1,0,0,0,0,58,6
S00093748,128,49,10,5,1,0,0,0,0,0,53,10
S00093749,62,26,3,3,0,0,0,0,0,0,21,9
S00093750,52,17,5,2,0,0,0,0,1,0,23,4
S00093751,110,38,1,2,0,0,0,0,0,1,63,5
S00093752,99,29,9,0,0,0,0,0,0,0,54,7
S00093754,99,34,7,8,0,0,0,0,0,0,38,12
S00093755,133,46,5,7,0,0,0,0,0,2,63,10
