rel..sa_id,rel..total_persons,rel..christian_church_of_scotland,rel..christian_roman_catholic,rel..christian_other_christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
S00103359,90,16,4,12,1,1,0,0,0,2,50,4
S00103360,134,46,19,23,0,0,0,0,0,0,36,10
S00103361,96,21,15,17,0,2,0,0,0,2,26,13
S00103362,95,16,4,14,1,0,0,0,0,0,55,5
S00103363,89,19,8,9,3,0,0,0,0,0,39,11
S00103364,121,41,13,11,0,0,0,8,3,0,44,1
S00103365,115,45,7,17,1,0,0,2,0,0,41,2
S00103366,119,54,9,7,0,0,2,5,3,1,31,7
S00103367,68,16,9,10,0,0,1,0,0,0,26,6
S00103368,139,34,15,10,2,0,0,0,0,0,63,15
S00103369,157,50,20,12,2,0,0,4,0,2,56,11
S00103370,103,17,4,11,0,0,0,0,0,1,66,4
S00103371,81,15,6,6,0,0,0,0,0,0,45,9
S00103372,88,16,7,9,0,0,2,1,0,2,42,9
S00103373,133,11,17,8,0,0,0,1,0,0,90,6
S00103374,76,10,14,16,0,11,0,1,0,1,15,8
S00103375,117,12,11,14,0,0,0,0,0,0,69,11
S00103376,58,6,7,3,0,0,0,3,0,0,33,6
S00103377,98,16,6,10,1,0,0,0,0,1,57,7
S00103378,134,24,18,19,2,0,0,1,0,0,68,2
S00103379,95,19,11,10,0,0,0,1,0,1,41,12
S00103380,96,8,9,5,2,0,0,0,0,0,62,10
S00103381,104,11,9,14,0,0,1,9,0,3,55,2
S00103382,108,5,15,15,0,0,0,0,1,1,60,11
S00103383,107,5,9,18,1,2,0,10,5,4,49,4
S00103384,129,14,14,8,0,11,0,5,0,0,64,13
S00103385,80,7,13,7,2,0,0,2,1,1,43,4
S00103386,89,14,14,8,0,10,0,0,0,2,34,7
S00103387,70,8,12,4,0,5,1,0,0,0,36,4
S00103388,79,6,10,9,0,6,0,0,0,0,38,10
S00103389,104,18,12,10,1,2,1,0,0,1,48,11
S00103390,137,21,9,25,3,0,0,7,0,1,58,13
S00103391,65,10,3,10,0,1,0,1,0,0,34,6
S00103392,125,22,13,23,0,0,1,15,0,0,49,2
S00103393,109,19,25,8,0,4,1,5,0,0,40,7
S00103394,102,41,4,4,0,0,0,0,1,0,42,10
S00103395,65,22,5,2,4,0,0,3,0,0,21,8
S00103396,70,22,6,4,1,0,0,4,0,0,27,6
S00103397,84,30,10,5,0,0,2,0,0,0,32,5
S00103398,84,17,4,5,0,0,0,6,0,0,48,4
S00103399,82,29,6,7,0,0,0,0,0,0,33,7
S00103400,90,12,14,14,0,0,0,0,0,0,42,8
S00103401,69,21,1,6,0,3,0,0,0,5,27,6
S00103402,84,45,5,12,0,0,0,0,0,2,13,7
S00103403,76,10,2,5,0,1,1,1,0,0,53,3
S00103404,84,14,13,3,0,0,0,1,0,0,46,7
S00103405,134,18,15,16,3,0,1,0,0,0,73,8
S00103406,125,48,14,9,0,0,0,0,0,1,44,9
S00103407,70,9,11,5,0,1,3,1,0,1,33,6
S00103408,104,19,12,18,7,0,0,0,0,0,36,12
S00103409,99,23,13,15,1,0,0,0,0,0,45,2
S00103410,97,23,13,16,2,1,0,1,0,0,33,8
S00103411,77,12,7,20,0,0,1,0,0,0,35,2
S00103412,77,17,2,22,0,1,0,0,0,0,27,8
S00103413,108,27,13,9,1,0,0,0,0,1,52,5
S00103414,85,10,6,16,0,0,2,1,0,2,43,5
S00103415,128,26,16,11,0,0,1,0,0,2,60,12
S00103416,116,22,16,11,0,0,0,0,0,0,59,8
S00103417,69,7,5,15,1,0,1,1,0,0,32,7
S00103418,91,13,9,6,2,0,2,0,0,3,49,7
S00103419,84,22,11,7,1,2,1,0,0,0,34,6
S00103420,99,10,17,14,1,1,0,0,0,0,52,4
S00103421,88,24,12,11,0,0,1,0,0,2,31,7
S00103422,174,40,19,28,0,0,0,3,0,0,68,16
S00103423,117,15,12,6,0,0,1,0,0,2,63,18
S00103424,134,43,10,21,1,0,1,1,0,0,44,13
S00103425,71,10,14,12,0,0,0,0,0,0,32,3
S00103426,96,17,16,20,0,0,0,0,0,0,29,14
S00103427,87,23,8,13,0,0,0,0,0,0,38,5
S00103428,103,28,10,4,5,0,0,2,0,1,46,7
S00103429,95,24,9,8,0,0,0,0,0,0,43,11
S00103430,98,12,6,8,0,6,1,1,0,1,56,7
S00103431,79,20,10,5,0,0,0,2,0,0,37,5
S00103432,104,17,12,21,0,0,0,1,0,0,41,12
S00103433,89,12,17,17,1,0,0,0,0,1,32,9
S00103434,80,17,5,13,0,0,0,0,0,0,41,4
S00103435,58,7,2,3,0,2,1,0,0,1,35,7
S00103436,106,11,9,11,0,0,0,2,0,0,68,5
S00103437,102,14,18,10,2,0,0,0,0,0,45,13
S00103438,74,8,10,10,0,0,0,2,0,0,40,4
S00103439,84,16,11,4,0,0,0,0,0,0,40,13
S00103440,82,13,11,8,0,1,0,2,0,0,42,5
S00103441,94,19,11,15,0,0,1,0,0,1,44,3
S00103442,62,10,11,7,0,1,0,1,0,0,29,3
S00103443,144,34,8,21,0,0,1,1,0,0,67,12
S00103444,65,13,6,13,0,0,0,0,0,0,31,2
S00103445,135,25,11,10,0,0,0,2,0,0,76,11
S00103446,91,5,14,12,0,0,1,0,0,0,43,16
S00103447,70,6,7,4,1,4,1,0,0,0,36,11
S00103448,186,33,19,31,0,0,3,0,0,0,93,7
S00103449,94,10,13,7,1,2,0,1,0,1,53,6
S00103450,98,16,20,17,1,0,0,0,0,1,34,9
S00103451,138,5,23,12,0,1,1,4,0,0,83,9
S00103452,86,24,9,15,0,0,1,0,0,1,34,2
S00103453,134,16,19,8,1,0,0,1,0,3,72,14
S00103454,148,13,14,18,1,0,1,0,5,0,87,9
S00103455,73,12,6,15,0,3,0,2,0,0,27,8
S00103456,135,7,15,9,0,0,0,2,1,0,93,8
S00103457,86,20,15,7,1,0,0,0,0,0,36,7
S00103458,74,26,14,8,0,0,0,0,0,0,23,3
S00103459,112,22,8,14,0,0,0,2,0,1,49,16
S00103460,108,18,15,11,1,0,0,11,0,1,49,2
S00103461,67,8,5,15,6,0,0,0,0,0,27,6
S00103462,91,20,9,8,0,0,0,0,0,0,47,7
S00103463,84,20,3,7,0,0,1,1,0,0,40,12
S00103464,116,12,18,9,1,2,0,1,0,0,63,10
S00103465,57,5,8,3,0,0,1,0,0,3,31,6
S00103466,51,4,6,2,0,1,0,9,0,1,26,2
S00103467,60,9,4,5,1,0,1,0,0,0,39,1
S00103468,116,6,23,14,0,0,0,4,0,1,66,2
S00103469,71,7,9,13,1,0,0,2,0,0,38,1
S00103470,71,5,9,12,0,3,0,0,0,0,35,7
S00103471,108,8,7,4,16,0,1,2,0,9,53,8
S00103472,87,13,7,4,4,1,0,3,0,0,49,6
S00103473,63,11,6,2,1,4,0,0,1,0,34,4
S00103474,437,44,53,43,13,1,0,14,0,4,243,22
S00103475,75,6,15,8,0,2,0,0,0,0,37,7
S00103476,76,9,11,2,1,0,0,2,0,0,46,5
S00103477,55,10,6,2,0,0,0,0,0,0,24,13
S00103478,112,11,15,10,0,0,1,6,0,1,59,9
S00103479,90,10,6,6,0,0,0,1,0,0,53,14
S00103480,109,9,19,10,0,1,0,1,0,0,65,4
S00103481,106,11,10,8,1,1,0,6,0,0,62,7
S00103482,141,14,16,14,1,0,2,5,0,0,78,11
S00103483,70,6,6,5,0,0,1,1,0,0,48,3
S00103484,98,14,7,10,1,0,0,0,0,0,53,13
S00103485,131,15,9,20,2,0,0,1,0,0,78,6
S00103486,238,23,62,23,0,2,1,8,0,2,95,22
S00103487,126,11,13,5,0,8,0,7,0,2,70,10
S00103488,72,3,5,5,2,4,0,0,0,2,44,7
S00103489,161,19,12,13,8,0,0,14,0,1,80,14
S00103490,103,18,13,9,0,1,0,3,1,1,45,12
S00103491,80,6,10,2,2,0,0,0,0,1,47,12
S00103492,53,4,9,4,0,2,0,2,0,2,28,2
S00103493,69,8,6,7,0,0,0,2,0,0,44,2
S00103494,176,13,22,20,0,1,2,6,0,3,95,14
S00103495,74,8,6,5,1,0,0,10,0,1,37,6
S00103496,77,12,16,6,3,0,0,0,0,0,35,5
S00103497,99,17,11,7,1,6,0,6,0,1,42,8
S00103498,115,8,13,7,2,1,0,9,1,1,65,8
S00103499,154,11,21,17,2,0,3,0,0,1,87,12
S00103500,131,11,18,11,0,2,0,1,0,1,78,9
S00103501,115,12,12,6,1,4,0,2,0,2,65,11
S00103502,105,8,13,11,0,3,0,0,0,1,60,9
S00103503,102,13,14,4,1,6,1,0,0,0,56,7
S00103504,165,20,10,11,0,0,5,0,0,1,110,8
S00103505,140,11,18,18,2,0,1,3,0,0,74,13
S00103506,119,10,14,9,0,3,0,1,0,0,73,9
S00103507,96,11,10,15,1,0,0,3,0,0,56,0
S00103508,80,10,7,6,3,0,0,1,0,1,39,13
S00103509,89,10,9,12,3,1,0,2,2,1,39,10
S00103510,131,5,22,25,3,0,1,10,1,0,59,5
S00103511,97,24,16,5,0,1,0,0,0,0,41,10
S00103512,163,14,13,11,3,0,0,5,0,2,98,17
S00103513,123,7,14,2,4,0,0,0,0,3,83,10
S00103514,50,4,8,5,2,2,0,0,0,2,24,3
S00103515,131,7,18,8,3,4,1,4,0,1,71,14
S00103516,92,7,12,7,9,0,2,3,0,1,46,5
S00103517,69,6,12,5,0,0,1,1,0,1,38,5
S00103518,89,6,16,14,1,2,0,0,0,0,40,10
S00103519,172,21,13,19,0,0,0,0,0,0,108,11
S00103520,68,7,8,7,0,1,0,3,0,1,38,3
S00103521,81,22,8,16,0,0,0,1,0,0,31,3
S00103522,81,15,9,6,1,2,1,0,0,1,35,11
S00103523,133,38,12,12,0,4,0,1,0,1,58,7
S00103524,480,88,61,84,5,2,0,4,2,2,185,47
S00103525,183,30,10,36,1,0,1,4,0,1,68,32
S00103526,142,35,13,19,1,7,1,0,0,0,53,13
S00103527,160,35,17,19,0,4,1,7,0,1,65,11
S00103528,66,6,7,11,1,0,0,1,0,0,37,3
S00103529,59,9,3,5,0,0,0,0,0,1,36,5
S00103530,95,17,9,6,1,0,0,4,0,0,55,3
S00103531,70,13,8,5,0,0,0,0,1,1,34,8
S00103532,59,9,8,8,0,0,0,0,0,0,20,14
S00103533,80,20,11,2,0,0,0,0,0,0,40,7
S00103534,121,31,9,20,2,1,0,0,0,0,45,13
S00103535,97,17,12,12,0,1,0,1,1,0,35,18
S00103536,93,32,18,4,0,0,0,0,0,1,36,2
S00103537,102,24,15,3,0,0,0,0,0,0,52,8
S00103538,96,27,13,9,0,1,0,1,0,0,41,4
S00103539,94,26,11,13,0,0,0,0,2,0,33,9
S00103540,89,28,14,10,0,0,0,0,0,0,34,3
S00103541,118,36,16,18,0,0,1,0,0,0,40,7
S00103542,117,24,15,11,1,0,1,0,0,2,50,13
S00103543,83,17,9,25,0,0,0,0,0,1,28,3
S00103544,114,15,6,14,0,1,0,4,0,0,63,11
S00103545,83,32,3,10,0,0,0,2,0,0,24,12
S00103546,96,7,9,13,2,0,0,0,0,0,54,11
S00103547,87,11,9,11,3,0,0,1,0,0,49,3
S00103548,111,18,16,18,2,2,0,0,0,0,49,6
S00103549,96,11,4,19,0,0,0,0,0,2,42,18
S00103550,112,10,10,17,0,0,0,1,0,1,61,12
S00103551,106,17,22,11,0,3,0,1,0,0,46,6
S00103552,94,12,10,7,1,0,0,3,0,0,54,7
S00103553,59,5,6,6,0,0,1,1,0,1,28,11
S00103554,58,6,8,8,1,1,0,1,0,1,25,7
S00103555,95,16,5,7,0,1,0,0,0,1,59,6
S00103556,89,15,10,6,0,2,0,2,0,0,50,4
S00103557,139,22,8,17,2,0,0,6,1,0,72,11
S00103558,124,37,11,14,2,0,0,1,0,0,50,9
S00103559,85,14,15,8,0,0,0,0,0,0,41,7
S00103560,85,13,9,5,3,0,0,1,0,0,50,4
S00103561,62,8,6,8,0,0,0,2,0,0,30,8
S00103562,69,15,12,7,0,0,0,2,0,1,31,1
S00103563,87,18,15,5,0,0,0,3,0,0,36,10
S00103564,80,23,7,6,1,0,0,0,0,1,36,6
S00103565,87,18,12,4,0,0,0,0,0,0,45,8
S00103566,69,11,5,6,0,0,0,0,0,0,42,5
S00103567,84,15,11,7,0,0,0,6,0,0,45,0
S00103568,69,10,10,7,0,0,1,0,0,0,31,10
S00103569,63,15,7,8,1,0,0,3,0,0,28,1
S00103570,86,34,6,10,0,0,0,2,0,0,30,4
S00103571,76,14,4,9,0,0,0,0,0,0,40,9
S00103572,167,45,33,6,0,0,2,0,0,1,73,7
S00103573,68,26,10,6,0,0,0,0,0,0,22,4
S00103574,161,51,12,15,1,0,0,4,0,0,69,9
S00103575,113,30,21,7,0,3,0,10,0,0,36,6
S00103576,117,44,15,4,0,0,0,0,0,1,50,3
S00103577,107,25,30,7,0,10,0,7,4,0,23,1
S00103578,100,40,3,8,1,3,0,0,0,0,40,5
S00103579,131,55,12,15,0,0,0,0,0,0,45,4
S00103580,94,34,3,11,0,0,0,0,0,0,32,14
S00103581,120,29,18,3,0,2,0,0,0,0,54,14
S00103582,190,35,19,1,0,1,0,7,0,0,114,13
S00103583,139,38,23,5,0,0,0,0,0,0,67,6
S00103584,162,39,8,2,0,0,0,5,0,2,92,14
S00103585,151,32,27,4,0,0,0,0,0,0,73,15
S00103586,150,40,33,6,0,0,0,0,0,0,67,4
S00103587,154,60,27,7,0,0,0,0,0,0,43,17
S00103588,123,34,24,2,1,2,0,2,0,2,50,6
S00103589,132,43,25,1,0,3,0,1,5,0,51,3
S00103590,128,37,16,9,0,0,0,6,0,0,50,10
S00103591,91,19,14,0,0,0,1,0,0,0,52,5
S00103592,108,33,12,0,0,1,0,2,0,0,53,7
S00103593,100,15,9,8,0,0,0,8,0,0,48,12
S00103594,118,19,9,2,0,4,0,0,0,0,81,3
S00103595,120,27,11,2,0,0,0,8,0,0,61,11
S00103596,114,35,19,1,0,3,0,0,0,0,53,3
S00103597,116,28,16,2,0,0,0,5,0,1,52,12
S00103598,100,37,18,5,0,0,0,0,0,0,38,2
S00103599,82,19,17,0,1,0,0,0,0,0,40,5
S00103600,115,26,18,8,0,0,0,4,0,0,50,9
S00103601,99,21,11,2,0,0,0,0,0,0,55,10
S00103602,104,34,14,6,0,0,0,2,0,0,42,6
S00103603,103,19,10,4,0,0,0,0,0,0,58,12
S00103604,67,22,12,0,0,0,0,0,0,0,30,3
S00103605,91,32,16,6,0,3,0,0,0,0,25,9
S00103606,92,26,14,3,0,3,0,3,0,1,41,1
S00103607,103,30,7,2,0,0,0,0,0,1,60,3
S00103608,106,38,11,8,0,0,0,0,0,0,45,4
S00103609,149,48,13,2,2,6,0,13,3,0,53,9
S00103610,70,13,5,2,0,0,0,0,0,2,35,13
S00103611,95,16,16,7,0,0,0,0,0,0,49,7
S00103612,110,28,10,12,0,2,0,1,0,0,49,8
S00103613,92,25,10,5,0,0,0,1,0,0,41,10
S00103614,80,25,8,7,0,0,0,0,0,0,33,7
S00103615,157,19,30,6,2,0,0,7,0,1,80,12
S00103616,86,16,4,6,0,3,0,10,0,0,45,2
S00103617,106,24,30,6,0,0,0,0,0,0,35,11
S00103618,123,38,13,7,2,0,0,0,0,0,63,0
S00103619,105,17,17,2,0,0,0,5,1,0,54,9
S00103620,118,24,14,12,0,0,0,5,0,0,53,10
S00103621,133,24,26,4,0,0,0,7,0,0,62,10
S00103622,55,22,10,0,0,0,0,0,0,0,15,8
S00103623,159,53,20,17,0,0,0,12,0,1,47,9
S00103624,109,34,15,11,0,0,0,0,0,1,40,8
S00103625,119,44,14,1,0,0,0,0,0,0,57,3
S00103626,85,38,7,6,0,0,0,0,4,0,30,0
S00103627,135,49,5,0,0,0,0,6,0,0,66,9
S00103628,64,12,13,3,0,0,0,2,0,0,29,5
S00103629,99,23,6,11,0,0,0,4,0,0,42,13
S00103630,116,24,10,14,0,0,0,0,0,0,53,15
S00103631,103,36,3,9,0,4,0,0,8,0,34,9
S00103632,124,44,6,9,1,0,0,6,0,0,52,6
S00103633,148,42,11,6,0,0,0,5,0,1,56,27
S00103634,91,23,8,12,0,0,0,0,0,0,45,3
S00103635,93,36,4,8,0,0,0,0,0,0,42,3
S00103636,119,39,20,7,0,0,0,0,0,0,46,7
S00103637,83,31,2,3,0,0,0,0,0,0,37,10
S00103638,79,34,8,2,0,0,0,0,0,0,30,5
S00103639,114,41,11,6,0,0,0,0,0,0,50,6
S00103640,81,29,5,4,2,0,0,0,1,0,33,7
S00103641,158,48,4,17,2,3,0,7,0,0,72,5
S00103642,80,27,4,3,0,0,0,2,0,0,35,9
S00103643,109,46,2,6,0,0,0,10,0,1,39,5
S00103644,88,16,6,10,0,8,1,7,0,0,38,2
S00103645,141,72,7,15,0,0,0,0,0,0,28,19
S00103646,130,46,10,7,0,0,0,4,0,0,57,6
S00103647,87,33,1,15,0,0,0,0,0,0,35,3
S00103648,62,13,9,8,0,0,0,6,0,0,19,7
S00103649,208,59,16,17,1,0,0,1,0,0,39,75
S00103650,132,67,11,0,1,0,0,1,0,0,47,5
S00103651,98,60,8,8,0,0,0,0,0,0,17,5
S00103652,117,45,12,7,0,0,0,0,0,0,41,12
S00103653,114,58,4,7,0,0,0,0,0,0,40,5
S00103654,105,29,3,15,1,0,1,0,0,0,49,7
S00103655,164,68,15,8,0,0,1,0,0,0,66,6
S00103656,155,64,6,5,1,3,0,0,0,1,67,8
S00103657,151,44,10,4,0,0,1,0,0,0,82,10
S00103658,82,37,9,2,2,0,0,0,0,0,21,11
S00103659,122,38,5,10,0,0,1,7,0,0,55,6
S00103660,111,37,5,14,0,0,1,0,0,0,46,8
S00103661,135,66,13,13,0,0,0,0,0,0,39,4
S00103662,93,23,6,5,2,0,0,0,0,1,54,2
S00103663,130,38,14,12,0,5,0,0,0,1,51,9
S00103664,118,57,11,6,0,3,0,2,0,0,28,11
S00103665,113,51,6,9,1,0,1,0,0,0,33,12
S00103666,87,41,9,1,0,0,0,4,0,1,26,5
S00103667,109,47,8,5,2,0,0,12,0,0,30,5
S00103668,119,46,1,16,0,0,0,0,5,0,36,15
S00103669,143,64,13,26,0,0,0,0,0,2,24,14
S00103670,108,51,9,6,0,1,0,0,0,0,31,10
S00103671,135,27,18,10,2,0,0,4,0,0,53,21
S00103672,117,27,21,3,0,1,0,3,0,0,55,7
S00103673,124,39,26,12,0,0,0,0,0,0,32,15
S00103674,114,52,20,7,0,0,0,0,0,0,29,6
S00103675,171,82,10,12,0,0,0,2,0,0,58,7
S00103676,60,21,9,3,0,0,0,0,0,0,25,2
S00103677,108,39,4,15,0,0,0,2,0,0,39,9
S00103678,138,23,8,18,0,0,1,9,0,0,69,10
S00103679,120,23,11,15,0,4,0,1,0,1,49,16
S00103680,121,27,14,14,1,10,0,3,0,0,41,11
S00103681,58,6,6,5,0,0,1,0,0,0,35,5
S00103682,70,4,6,4,0,0,0,0,0,2,42,12
S00103683,69,15,5,7,0,0,0,1,0,0,37,4
S00103684,80,14,9,13,0,0,0,0,0,0,35,9
S00103685,82,16,14,9,0,2,0,2,0,0,36,3
S00103686,62,22,3,10,0,1,0,0,0,0,24,2
S00103687,88,28,6,13,0,0,0,0,0,0,36,5
S00103688,96,26,7,7,0,0,1,0,1,1,43,10
S00103689,79,11,11,5,1,0,1,0,0,2,40,8
S00103690,82,24,6,8,0,0,0,5,0,0,33,6
S00103691,108,23,13,16,0,0,1,1,0,1,41,12
S00103692,200,19,39,7,0,0,0,17,0,1,108,9
S00103693,96,28,14,5,0,0,0,1,0,0,37,11
S00103694,235,32,22,14,3,0,0,14,0,1,126,23
S00103695,100,14,20,5,1,0,0,3,0,0,52,5
S00103696,168,29,26,14,0,0,0,16,0,1,72,10
S00103697,108,19,8,7,0,0,0,0,0,0,72,2
S00103698,115,17,8,7,0,0,0,5,0,0,74,4
S00103699,183,40,22,9,1,0,0,0,0,1,96,14
S00103700,118,20,15,31,0,0,0,5,0,1,42,4
S00103701,141,30,11,15,0,0,0,1,0,1,81,2
S00103702,77,8,14,1,0,0,0,0,0,0,50,4
S00103703,264,68,27,11,6,0,0,31,0,1,101,19
S00103704,162,35,9,9,0,0,0,7,0,1,85,16
S00103705,107,19,19,3,0,0,0,4,0,0,54,8
S00103706,120,17,11,15,1,0,0,0,0,2,63,11
S00103707,108,20,7,4,1,0,0,5,0,3,51,17
S00103708,76,7,5,10,0,0,0,2,0,0,42,10
S00103709,61,21,9,4,2,0,0,2,0,0,22,1
S00103710,90,11,19,9,0,0,0,6,0,0,41,4
S00103711,87,12,8,5,0,0,0,4,0,0,51,7
S00103712,91,29,10,1,1,0,0,1,0,1,40,8
S00103713,74,24,8,0,0,0,0,2,0,0,36,4
S00103714,53,17,4,5,0,0,0,4,0,0,21,2
S00103715,121,26,8,4,0,0,0,0,0,0,78,5
S00103716,100,14,16,2,0,2,0,0,0,0,60,6
S00103717,101,21,15,1,0,0,0,3,0,0,53,8
S00103718,77,21,6,1,0,0,0,0,0,0,34,15
S00103719,59,10,5,1,0,0,0,0,0,0,31,12
S00103720,53,11,5,2,0,0,0,0,0,1,30,4
S00103721,92,25,9,6,0,0,0,0,0,0,46,6
S00103722,91,7,9,12,0,0,0,0,1,0,51,11
S00103723,103,12,25,8,0,0,0,2,0,0,49,7
S00103724,120,17,29,11,0,1,1,3,0,0,56,2
S00103725,96,8,23,4,0,0,0,6,0,0,49,6
S00103726,98,10,26,9,0,2,0,0,0,0,40,11
S00103727,83,21,11,1,0,0,0,0,0,0,41,9
S00103728,107,15,19,4,0,0,0,1,0,0,55,13
S00103729,151,20,24,9,0,1,0,3,0,1,77,16
S00103730,141,18,21,6,0,0,0,7,0,1,76,12
S00103731,170,14,28,12,1,0,1,3,0,1,100,10
S00103732,105,5,30,1,0,0,0,5,0,0,50,14
S00103733,128,24,8,12,0,0,0,0,0,2,72,10
S00103734,104,19,8,6,0,0,0,0,0,0,67,4
S00103735,140,26,11,26,0,0,0,4,0,0,67,6
S00103736,68,3,8,8,0,0,0,3,0,0,42,4
S00103737,82,5,13,5,0,2,0,0,0,0,53,4
S00103738,97,35,15,3,0,2,0,4,0,0,29,9
S00103739,136,5,20,1,1,0,0,10,0,0,83,16
S00103740,126,38,12,15,0,0,0,7,0,1,47,6
S00103741,94,31,11,4,1,0,0,2,0,2,40,3
S00103742,118,9,22,4,0,0,0,2,0,1,78,2
S00103743,61,6,10,0,1,0,0,1,0,0,40,3
S00103744,132,25,26,4,4,0,0,0,0,0,67,6
S00103745,111,26,24,0,0,0,0,0,0,0,57,4
S00103746,109,19,10,2,0,0,0,12,0,1,59,6
S00103747,87,16,13,2,0,3,0,0,0,0,48,5
S00103748,121,14,16,12,4,1,0,9,0,1,49,15
S00103749,78,10,11,4,0,0,0,0,0,1,46,6
S00103750,175,16,24,7,0,0,0,3,1,0,120,4
S00103751,143,15,45,8,2,0,0,6,0,1,56,10
S00103752,87,17,15,8,1,0,0,0,0,0,43,3
S00103753,76,11,17,4,0,0,0,0,0,0,42,2
S00103754,182,22,43,19,1,2,0,3,0,2,76,14
S00103755,190,33,21,9,2,0,0,3,0,0,108,14
S00103756,136,23,26,5,0,0,0,0,0,0,67,15
S00103757,181,13,30,10,0,0,0,7,0,0,102,19
S00103758,136,18,20,19,3,0,0,5,0,0,57,14
S00103759,111,15,20,12,1,0,0,9,0,0,49,5
S00103760,112,16,34,9,1,0,0,7,0,2,38,5
S00103761,149,14,45,13,1,0,0,5,5,0,59,7
S00103762,154,14,24,6,0,0,0,7,0,0,97,6
S00103763,127,24,19,7,0,0,0,0,0,1,70,6
S00103764,72,15,8,4,0,0,0,0,0,0,43,2
S00103765,112,25,22,6,0,0,0,0,0,0,51,8
S00103766,164,12,32,18,1,0,0,10,0,0,82,9
S00103767,94,24,7,2,0,0,1,0,0,0,48,12
S00103768,52,17,7,8,0,0,0,0,0,0,18,2
S00103769,149,42,17,17,1,0,0,0,0,2,54,16
S00103770,98,30,11,4,1,0,0,1,0,1,44,6
S00103771,124,49,19,5,0,0,0,0,0,0,44,7
S00103772,87,25,10,4,0,0,0,10,0,0,30,8
S00103773,106,40,9,5,0,0,0,0,0,0,50,2
S00103774,131,55,11,9,0,0,0,5,0,0,42,9
S00103775,130,52,7,6,1,0,0,0,0,0,55,9
S00103776,145,38,12,23,0,0,1,0,0,0,63,8
S00103777,127,51,8,20,0,0,0,0,0,0,42,6
S00103778,147,43,20,6,2,3,0,0,0,0,63,10
S00103779,90,25,13,9,1,0,0,0,0,0,35,7
S00103780,86,31,19,1,0,4,0,0,0,0,29,2
S00103781,121,57,6,14,0,0,0,2,0,0,40,2
S00103782,125,57,12,5,0,0,0,1,0,0,44,6
S00103783,95,29,9,6,0,0,0,0,0,0,41,10
S00103784,130,61,17,2,0,0,0,0,0,0,35,15
S00103785,121,46,15,3,0,0,0,4,0,0,38,15
S00103786,137,46,5,10,0,1,0,5,0,0,67,3
S00103787,111,39,11,5,0,0,0,0,0,0,50,6
S00103788,146,56,11,7,0,1,0,0,0,0,64,7
S00103789,109,48,4,4,0,0,0,4,0,0,44,5
S00103790,142,50,26,14,0,0,0,3,0,0,45,4
S00103791,151,61,7,12,1,0,0,0,0,1,57,12
S00103792,131,56,15,6,2,0,0,0,0,0,42,10
S00103793,136,44,12,8,0,0,0,2,0,1,51,18
S00103794,93,32,6,11,0,1,0,0,0,0,34,9
S00103795,177,69,21,13,0,0,0,0,0,0,70,4
S00103796,176,57,18,21,0,0,0,0,0,0,70,10
S00103797,101,42,16,0,0,0,0,0,0,0,38,5
S00103798,124,71,14,4,0,0,0,0,0,0,30,5
S00103799,129,42,27,4,0,0,0,0,0,1,50,5
S00103800,119,58,7,8,0,0,0,4,0,0,37,5
S00103801,114,46,6,7,1,0,0,5,0,0,45,4
S00103802,85,39,8,3,0,0,0,0,0,0,27,8
S00103803,122,67,5,10,0,0,0,0,0,0,36,4
S00103804,143,60,4,14,0,5,0,6,0,0,43,11
S00103805,159,57,13,12,0,2,0,1,5,0,53,16
S00103806,72,38,0,6,0,0,3,0,0,0,21,4
S00103807,140,62,10,15,0,0,0,5,0,0,38,10
S00103808,140,42,13,12,0,0,2,13,0,0,43,15
S00103809,177,66,12,18,0,4,0,0,0,2,68,7
S00103810,163,67,28,19,0,0,0,0,0,0,35,14
S00103811,154,57,4,8,0,0,0,2,0,0,68,15
S00103812,59,17,2,4,0,0,0,0,0,1,31,4
S00103813,61,19,1,2,0,0,1,0,0,0,34,4
S00103814,140,52,3,13,1,0,0,0,0,0,68,3
S00103815,86,36,13,5,0,1,0,0,0,0,28,3
S00103816,110,55,14,5,0,0,0,0,0,0,33,3
S00103817,127,37,6,18,0,0,4,10,4,0,36,12
S00103818,91,33,3,7,0,0,0,0,0,0,39,9
S00103819,173,76,11,24,0,0,0,0,6,0,54,2
S00103820,139,57,11,17,0,0,0,0,0,0,41,13
S00103821,136,40,25,16,0,0,0,0,0,0,42,13
S00103822,158,59,12,18,0,0,0,0,0,0,60,9
S00103823,97,49,7,10,0,0,0,0,0,1,26,4
S00103824,117,49,10,8,0,0,1,0,0,0,35,14
S00103825,133,63,7,8,0,3,0,4,0,1,35,12
S00103826,140,43,16,21,0,0,0,1,0,0,57,2
S00103827,149,59,3,7,0,0,0,0,0,1,62,17
S00103828,188,54,18,18,0,2,2,4,0,1,75,14
S00103829,163,62,15,16,3,1,0,13,0,1,47,5
S00103830,103,45,12,17,0,0,0,3,0,0,22,4
S00103831,170,81,8,15,0,0,0,0,0,0,59,7
S00103832,155,57,7,12,0,1,0,14,0,0,44,20
S00103833,118,42,10,14,0,0,1,1,0,0,40,10
S00103834,61,35,7,1,0,1,0,0,0,0,13,4
S00103835,104,55,7,6,0,0,0,1,0,0,29,6
S00103836,67,43,4,2,0,0,0,0,0,0,18,0
