rel..parish_code,rel..parish_legal_name,rel..deanery_name,rel..diocese_name,rel..population,rel..christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated,rel..religion_buddhist,rel..religion_christian,rel..religion_hindu,rel..religion_jewish,rel..religion_muslim,rel..religion_no_religion,rel..religion_not_stated_2,rel..religion_other,rel..religion_sikh
350001,SHEFFIELD,Cathedral,Sheffield,5179,1558.1614312265,92.06405678287,189.96894149692,5.74485597003,463.385128119259,19.0119047632,70.88928447129,2486.98865258989,292.78574463336,92.06405678287,1558.1614312265,189.96894149692,5.74485597003,463.385128119259,2486.98865258989,292.78574463336,70.88928447129,19.0119047632
350003,ATTERCLIFFE AND DARNALL,ATTERCLIFFE,Sheffield,14301,5286.33932508658,35.77238067629,85.04824530347,4.78370288401,5776.84647765899,25.05605874908,19.78479181689,2172.78572114197,894.58329666541,35.77238067629,5286.33932508658,85.04824530347,4.78370288401,5776.84647765899,2172.78572114197,894.58329666541,19.78479181689,25.05605874908
350004,BEIGHTON,ATTERCLIFFE,Sheffield,18343,11625.1359460185,28.00000000259,26.0000000035299,12.00000000068,168.40471568198,28.00000000071,45.02887463012,5282.56639927699,1127.86406431397,28.00000000259,11625.1359460185,26.0000000035299,12.00000000068,168.40471568198,5282.56639927699,1127.86406431397,45.02887463012,28.00000000071
350006,FRECHEVILLE,ATTERCLIFFE,Sheffield,7956,4870.5058297913,12.37620578545,8.4367437578,5.90810810942,24.65983949669,0.896073902159999,15.5898538072,2508.9318895228,508.69545583221,12.37620578545,4870.5058297913,8.4367437578,5.90810810942,24.65983949669,2508.9318895228,508.69545583221,15.5898538072,0.896073902159999
350007,HACKENTHORPE,ATTERCLIFFE,Sheffield,9979,6350.3769888877,16.28145695653,8.1039260962,4.37334884512999,82.96833287594,25.22975391239,26.10392609953,2822.4165900933,643.14567633718,16.28145695653,6350.3769888877,8.1039260962,4.37334884512999,82.96833287594,2822.4165900933,643.14567633718,26.10392609953,25.22975391239
350008,GLEADLESS,ATTERCLIFFE,Sheffield,15909,10393.4667884962,25.99725243593,23.4593301425499,19.5429300405099,103.14010775602,12.0000000015099,23.0830316861099,4243.3626396499,1064.94791976694,25.99725243593,10393.4667884962,23.4593301425499,19.5429300405099,103.14010775602,4243.3626396499,1064.94791976694,23.0830316861099,12.0000000015099
350012,HANDSWORTH,ATTERCLIFFE,Sheffield,12211,7794.71500473059,14.48271441229,19.9995851886299,4.99007936421,436.835087861239,7.97023809266999,17.53627572644,3171.92686919429,742.544145485649,14.48271441229,7794.71500473059,19.9995851886299,4.99007936421,436.835087861239,3171.92686919429,742.544145485649,17.53627572644,7.97023809266999
350015,ST. MARK MOSBROUGH,ATTERCLIFFE,Sheffield,10204,6612.0423988828,18.64900662525,24.99999999989,1.64900662343,78.50967452077,6.59602649172,14.9176494351299,2855.1983839133,591.43785346999,18.64900662525,6612.0423988828,24.99999999989,1.64900662343,78.50967452077,2855.1983839133,591.43785346999,14.9176494351299,6.59602649172
350016,SHEFFIELD MANOR,ATTERCLIFFE,Sheffield,14520,7819.4898258791,88.54387790247,108.10688335776,7.10872268757,875.12956896498,29.4225462022699,43.9837258809999,4531.9315696957,1016.28327937849,88.54387790247,7819.4898258791,108.10688335776,7.10872268757,875.12956896498,4531.9315696957,1016.28327937849,43.9837258809999,29.4225462022699
350020,"ST. CATHERINE RICHMOND, SHEFFIELD",ATTERCLIFFE,Sheffield,10575,6436.832487483,13.23421135367,10.09272250831,4.00992063526,86.7098092590099,5.02976190519999,33.4637242720599,3263.54475880279,722.082603945199,13.23421135367,6436.832487483,10.09272250831,4.00992063526,86.7098092590099,3263.54475880279,722.082603945199,33.4637242720599,5.02976190519999
350021,"ST. JOHN, SHEFFIELD",ATTERCLIFFE,Sheffield,7486,3619.1639990349,28.61202346393,62.84555611486,4.00000000062,795.24817114877,17.9583333367699,35.02351063421,2340.46818087244,582.68022553829,28.61202346393,3619.1639990349,62.84555611486,4.00000000062,795.24817114877,2340.46818087244,582.68022553829,35.02351063421,17.9583333367699
350023,WOODHOUSE ST. JAMES,ATTERCLIFFE,Sheffield,12037,7640.39158875199,12.79284518146,5.00000000245999,7.00000000017,148.65066832368,10.00000000475,29.04912280727,3420.14089826576,763.974876776709,12.79284518146,7640.39158875199,5.00000000245999,7.00000000017,148.65066832368,3420.14089826576,763.974876776709,29.04912280727,10.00000000475
350025,ABBEYDALE AND MILLHOUSES,ECCLESALL,Sheffield,10703,6416.076375748,17.77406216588,66.81009674921,36.2621528712199,273.851837835659,17.96905167245,28.34224090542,3097.87393869549,748.040243436189,17.77406216588,6416.076375748,66.81009674921,36.2621528712199,273.851837835659,3097.87393869549,748.040243436189,28.34224090542,17.96905167245
350027,DORE,ECCLESALL,Sheffield,4383,2871.1092991815,10.43916881591,17.64981391388,26.63550601713,54.7256723245799,5.19237213604,5.93958174698,1064.3890890453,326.919496788469,10.43916881591,2871.1092991815,17.64981391388,26.63550601713,54.7256723245799,1064.3890890453,326.919496788469,5.93958174698,5.19237213604
350028,ECCLESALL BIERLOW,ECCLESALL,Sheffield,10646,6012.7350951236,41.2734618535499,133.120920294449,57.7462009363399,361.937464605479,21.96142431161,43.37737645868,3163.2019012102,810.646155244399,41.2734618535499,6012.7350951236,133.120920294449,57.7462009363399,361.937464605479,3163.2019012102,810.646155244399,43.37737645868,21.96142431161
350029,ST. GABRIEL GREYSTONES,ECCLESALL,Sheffield,5354,2497.53890181539,14.76359960312,29.1638508328699,20.88697988957,76.9827283680999,3.19719228638,12.1771626579599,2303.3670254476,395.922559112619,14.76359960312,2497.53890181539,29.1638508328699,20.88697988957,76.9827283680999,2303.3670254476,395.922559112619,12.1771626579599,3.19719228638
350030,"ST. AUGUSTINE, ENDCLIFFE",ECCLESALL,Sheffield,7645,2996.823155607,48.91144464793,42.83753969236,29.4749091552499,118.55939579846,16.53341872894,32.62197781137,3841.88215572469,517.35600285316,48.91144464793,2996.823155607,42.83753969236,29.4749091552499,118.55939579846,3841.88215572469,517.35600285316,32.62197781137,16.53341872894
350032,"ST. PETER , GREENHILL",ECCLESALL,Sheffield,11059,6442.79429032839,23.93233674218,19.8556367989099,6.64516128693,188.61920988457,7.99999999815,44.5957274078099,3589.2342579512,735.32337972297,23.93233674218,6442.79429032839,19.8556367989099,6.64516128693,188.61920988457,3589.2342579512,735.32337972297,44.5957274078099,7.99999999815
350034,"ST PETER AND ST OSWALD, SHEFFIELD",ECCLESALL,Sheffield,9161,2794.552195661,54.17259373321,186.685896299579,16.20005374636,2472.83446779913,39.5453272319399,44.4562608692099,2865.8150193056,686.738185474649,54.17259373321,2794.552195661,186.685896299579,16.20005374636,2472.83446779913,2865.8150193056,686.738185474649,44.4562608692099,39.5453272319399
350035,NORTON,ECCLESALL,Sheffield,7749,4836.68758514599,23.64126319662,5.67741935623,7.35483870821,106.80464476264,7.04324324236,27.1443345472999,2226.00748703449,508.63918400385,23.64126319662,4836.68758514599,5.67741935623,7.35483870821,106.80464476264,2226.00748703449,508.63918400385,27.1443345472999,7.04324324236
350036,"NORTON LEES, ST. PAUL",ECCLESALL,Sheffield,12314,6067.2583264306,49.98078132576,36.31513363035,17.05985962983,446.42080653593,23.00679452755,101.102319889259,4597.3404828658,975.515495100579,49.98078132576,6067.2583264306,36.31513363035,17.05985962983,446.42080653593,4597.3404828658,975.515495100579,101.102319889259,23.00679452755
350037,"ST. CHAD, NORTON WOODSEATS",ECCLESALL,Sheffield,10451,5999.1584355502,29.39024390242,44.65836298873,22.18228472629,205.850268183889,15.00000000163,44.72686030862,3341.4739374457,748.559606907189,29.39024390242,5999.1584355502,44.65836298873,22.18228472629,205.850268183889,3341.4739374457,748.559606907189,44.72686030862,15.00000000163
350040,SHEFFIELD ST. MARY BRAMALL LANE,ECCLESALL,Sheffield,16280,5195.0259629718,262.43993940286,624.20817714472,29.93153683325,3011.80359923561,86.8966648746399,75.54660935998,5961.2792268877,1032.86828297535,262.43993940286,5195.0259629718,624.20817714472,29.93153683325,3011.80359923561,5961.2792268877,1032.86828297535,75.54660935998,86.8966648746399
350041,"ST. MATTHEW, SHEFFIELD",ECCLESALL,Sheffield,5687,1685.583244652,127.411124457929,149.58534560846,9.89653120552999,851.60871720894,22.31549287114,29.0974186324999,2425.1560603284,386.34606508135,127.411124457929,1685.583244652,149.58534560846,9.89653120552999,851.60871720894,2425.1560603284,386.34606508135,29.0974186324999,22.31549287114
350042,TOTLEY,ECCLESALL,Sheffield,3838,2369.2252610611,12.4717547926199,12.38029488245,10.0888794550499,70.95482062535,11.00000000089,34.0654246056,1052.2705185145,265.54304607037,12.4717547926199,2369.2252610611,12.38029488245,10.0888794550499,70.95482062535,1052.2705185145,265.54304607037,34.0654246056,11.00000000089
350043,"ST. THOMAS AND ST. MARGARET, BRIGHTSIDE WITH WINCOBANK",ECCLESFIELD,Sheffield,12138,6567.7770700652,23.9999999990899,37.51301378015,4.99999999937,1332.31843367838,13.00000000523,44.6120135089499,3353.6338805536,760.1455885428,23.9999999990899,6567.7770700652,37.51301378015,4.99999999937,1332.31843367838,3353.6338805536,760.1455885428,44.6120135089499,13.00000000523
350044,ECCLESFIELD,ECCLESFIELD,Sheffield,5949,3910.8783533506,14.57503637769,8.21479722979,0.9473684211,50.7665557581199,6.43517786538,23.0821601109999,1497.4884907054,436.61206022135,14.57503637769,3910.8783533506,8.21479722979,0.9473684211,50.7665557581199,1497.4884907054,436.61206022135,23.0821601109999,6.43517786538
350045,"ST. PAUL, WORDSWORTH AVENUE, SHEFFIELD",ECCLESFIELD,Sheffield,7745,4648.5420761186,9.85060839807,0.77333333343,1.05263157966999,61.73048335232,3.00943935842,29.8484713028099,2494.87353923009,495.319417244879,9.85060839807,4648.5420761186,0.77333333343,1.05263157966999,61.73048335232,2494.87353923009,495.319417244879,29.8484713028099,3.00943935842
350046,"ST. MARK , GRENOSIDE",ECCLESFIELD,Sheffield,4098,2808.86703594079,6.43126592963999,5.4786210031,1,30.3377471696199,13.7175757555499,8.77467304609,963.735212194699,259.65786900496,6.43126592963999,2808.86703594079,5.4786210031,1,30.3377471696199,963.735212194699,259.65786900496,8.77467304609,13.7175757555499
350047,"ST. LEONARD, NORWOOD, SHEFFIELD",ECCLESFIELD,Sheffield,9852,5391.37630449579,9.35888347400999,41.76351351165,3.00000000051,492.69455137639,7.85681681765999,31.1819835894599,3171.6719099744,703.096036765439,9.35888347400999,5391.37630449579,41.76351351165,3.00000000051,492.69455137639,3171.6719099744,703.096036765439,31.1819835894599,7.85681681765999
350048,"ST. CECILIA, PARSON CROSS, SHEFFIELD",ECCLESFIELD,Sheffield,14584,7739.51392232379,23.96688506469,15.5739043333,5.00000000047,382.84270981491,23.85540156219,34.5929150873799,5402.41443787689,956.23982398509,23.96688506469,7739.51392232379,15.5739043333,5.00000000047,382.84270981491,5402.41443787689,956.23982398509,34.5929150873799,23.85540156219
350050,"CHRIST CHURCH, PITSMOOR",ECCLESFIELD,Sheffield,8824,3044.5861413767,28.14948616108,69.53640943002,8.22216028194,3411.0458683204,8.8258498487,32.39384675241,1588.62421507746,632.61602272552,28.14948616108,3044.5861413767,69.53640943002,8.22216028194,3411.0458683204,1588.62421507746,632.61602272552,32.39384675241,8.8258498487
