rel..parish_code,rel..parish_legal_name,rel..deanery_name,rel..diocese_name,rel..population,rel..christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated,rel..religion_buddhist,rel..religion_christian,rel..religion_hindu,rel..religion_jewish,rel..religion_muslim,rel..religion_no_religion,rel..religion_not_stated_2,rel..religion_other,rel..religion_sikh
240001,MANCHESTER,Cathedral,Manchester,6704,2445.0869596963,109.92370010572,177.71374588313,44.04403004671,330.87257267599,15.9913043512399,49.64360405024,3100.4143373951,430.30974585013,109.92370010572,2445.0869596963,177.71374588313,44.04403004671,330.87257267599,3100.4143373951,430.30974585013,49.64360405024,15.9913043512399
240007,THE GOOD SHEPHERD AND ST BARNABAS EASTLANDS,Manchester North and East,Manchester,9520,5323.2846124862,146.241092542569,46.9382837587999,13.61055341444,607.678275063549,22.56666292762,33.94929967923,2675.1021757792,650.62904418336,146.241092542569,5323.2846124862,46.9382837587999,13.61055341444,607.678275063549,2675.1021757792,650.62904418336,33.94929967923,22.56666292762
240009,"ST. CROSS WITH ST. PAUL, CLAYTON, MANCHESTER",Manchester North and East,Manchester,7107,4348.05705805079,55.39378528374,37.3718280984899,7.00000000063,418.09211948349,15.3484848486799,17.6490016552,1656.745271452,551.34245134143,55.39378528374,4348.05705805079,37.3718280984899,7.00000000063,418.09211948349,1656.745271452,551.34245134143,17.6490016552,15.3484848486799
240011,"ST JAMES, GORTON WITH ABBEY HEY",Manchester North and East,Manchester,5426,3441.9032668621,11.55017824462,15.11440142606,10.53613329952,220.15121100961,21.9999999998699,15.29927007274,1271.2322987961,418.2132403009,11.55017824462,3441.9032668621,15.11440142606,10.53613329952,220.15121100961,1271.2322987961,418.2132403009,15.29927007274,21.9999999998699
240012,EMMANUEL GORTON,Manchester North and East,Manchester,5048,2765.4661141451,36.8537626487699,16.1713128596899,7.43923615945,899.383026290619,14.6558976352699,12.9443160545599,971.72240168838,323.363932587549,36.8537626487699,2765.4661141451,16.1713128596899,7.43923615945,899.383026290619,971.72240168838,323.363932587549,12.9443160545599,14.6558976352699
240013,"ST. PHILIP, GORTON",Manchester North and East,Manchester,10028,5597.01743637599,58.46637176349,30.8290315505499,12.06285714212,1228.87264157487,24.1170568547,32.7368263028899,2174.92782503548,868.969953373609,58.46637176349,5597.01743637599,30.8290315505499,12.06285714212,1228.87264157487,2174.92782503548,868.969953373609,32.7368263028899,24.1170568547
240014,"ST. CLEMENT, HIGHER OPENSHAW",Manchester North and East,Manchester,9278,5939.2646021493,52.98055850391,20.13543801321,15.60799999989,531.42772895016,29.96932933692,28.76596502187,1998.16440584939,661.683972100469,52.98055850391,5939.2646021493,20.13543801321,15.60799999989,531.42772895016,1998.16440584939,661.683972100469,28.76596502187,29.96932933692
240015,"ST. LUKE, LONGSIGHT",Manchester North and East,Manchester,6562,2691.61009164789,73.7225752568099,36.3566381078299,3.71900982764999,2038.59112242139,30.34722645488,25.2641417825599,1123.02756623309,539.361628197769,73.7225752568099,2691.61009164789,36.3566381078299,3.71900982764999,2038.59112242139,1123.02756623309,539.361628197769,25.2641417825599,30.34722645488
240016,THE CHURCH OF THE APOSTLES MANCHESTER,Manchester North and East,Manchester,4344,2448.4251209504,37.56526111868,21.78494310615,8.50870815836999,165.50848746128,13.9981684580899,14.73211049165,1338.14422858789,295.33297170615,37.56526111868,2448.4251209504,21.78494310615,8.50870815836999,165.50848746128,1338.14422858789,295.33297170615,14.73211049165,13.9981684580899
240018,"ST. CUTHBERT MILES PLATTING, MANCHESTER",Manchester North and East,Manchester,2807,1730.4385613136,44.8731707295,12.0802462009299,6.35999999862,153.55509232404,4.01415094176,17.57858612335,640.325248549799,197.77494387679,44.8731707295,1730.4385613136,12.0802462009299,6.35999999862,153.55509232404,640.325248549799,197.77494387679,17.57858612335,4.01415094176
240020,CHRIST CHURCH ASHTON UNDER LYNE,Oldham and Ashton,Manchester,11523,7351.8847338982,22.27706670934,521.77650664462,1.59706959663,656.958214558299,0.99999999978,23.825239204,2336.4180493619,607.26312017357,22.27706670934,7351.8847338982,521.77650664462,1.59706959663,656.958214558299,2336.4180493619,607.26312017357,23.825239204,0.99999999978
240027,ST. HILDA AUDENSHAW,Oldham and Ashton,Manchester,6971,4594.56123951919,21.15408412151,50.54293811655,4.01263537858,92.80699351245,3.99999999979999,26.18994779469,1774.2831123544,403.44904915792,21.15408412151,4594.56123951919,50.54293811655,4.01263537858,92.80699351245,1774.2831123544,403.44904915792,26.18994779469,3.99999999979999
240028,AUDENSHAW,Oldham and Ashton,Manchester,6090,4060.82367641449,18.4727894008399,56.24242059513,0.69379844916,185.887611038959,9.18921993381999,23.0503111758599,1364.63198938609,371.008183631399,18.4727894008399,4060.82367641449,56.24242059513,0.69379844916,185.887611038959,1364.63198938609,371.008183631399,23.0503111758599,9.18921993381999
